file	line	bytes	tag	action	reason
scripts/check-hook-matchers.mjs	262	49	CONTRACT	keep	type annotation only; kept
scripts/check-hook-matchers.mjs	264	52	CONTRACT	keep	type annotation only; kept
scripts/check-hook-matchers.mjs	270	290	CONTRACT	rewrite	how a name is read off a rule and why MCP rules are dropped
scripts/check-hook-matchers.mjs	312	50	CONTRACT	keep	type annotation only; kept
scripts/check-hook-matchers.mjs	341	318	WHY	rewrite	why the content tools are asked of one matcher
scripts/check-hook-matchers.mjs	380	931	NUMBER	rewrite	why the names are split even while the counts agree; both measured runs and the date go to the history document
scripts/check-mail.mjs	1	3220	CONTRACT	rewrite	why it exists, the two paths, who owns the domain, the boundary and why an independent resolver; the record inventory and the dated measurement go to the history document
scripts/check-mail.mjs	71	71	CONTRACT	keep	one line already; kept
scripts/check-mail.mjs	73	32	CONTRACT	keep	one line already; kept
scripts/check-mail.mjs	75	32	CONTRACT	keep	one line already; kept
scripts/check-mail.mjs	77	56	CONTRACT	keep	one line already; kept
scripts/check-mail.mjs	82	76	CONTRACT	keep	what the floor counts; one line already
scripts/check-mail.mjs	85	826	CONTRACT	rewrite	why the argument order and what the first version did; the FAILURES reference goes to the history document
scripts/check-mail.mjs	111	334	WHY	rewrite	why it is anchored on the declaration, with its citation
scripts/check-mail.mjs	137	215	CONTRACT	keep	fail closed on anything that is not a clean answer; already short
scripts/check-mail.mjs	147	716	WHY	rewrite	why transport failures only; the failing run goes to the history document
scripts/check-mail.mjs	184	134	CONTRACT	keep	which answer types count; two lines already
scripts/check-mail.mjs	186	18	CONTRACT	keep	type annotation only; kept
scripts/check-mail.mjs	187	274	CONTRACT	rewrite	why the strings must be joined
scripts/check-mail.mjs	191	18	CONTRACT	keep	type annotation only; kept
scripts/check-mail.mjs	199	262	CONTRACT	rewrite	why exactly one
scripts/check-mail.mjs	229	329	CONTRACT	rewrite	why presence is not enough
scripts/check-mail.mjs	264	78	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-mail.mjs	283	317	WHY	rewrite	why the specific policy and not merely a policy
scripts/check-mail.mjs	294	204	WHY	rewrite	what enforcing without reporting is
scripts/check-mail.mjs	308	79	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-mail.mjs	331	801	NUMBER	rewrite	why records rather than assertions, and why no slack; the six names go to the history document
scripts/check-mail.mjs	356	236	WHY	rewrite	why exitCode; the measurement goes to the history document
scripts/check-stack.mjs	1	3634	CONTRACT	rewrite	what the subject is, both boundary limits, both directions and the re-derivation; the ruling number, the CI argument's history and the deleted entry go to the history document
scripts/check-stack.mjs	93	90	CONTRACT	keep	type annotation only; kept
scripts/check-stack.mjs	106	214	CONTRACT	keep	both directions as one pair; already short
scripts/check-stack.mjs	144	79	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-stack.mjs	159	296	WHY	rewrite	how two blind sides agree; the plant goes to the history document
scripts/check-stack.mjs	193	81	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-stack.mjs	201	1324	WHY	rewrite	what the old comparison was asking and why mtime answers the right question; the ruling number and the PR numbers go to the history document
scripts/check-stack.mjs	235	79	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-stack.mjs	240	18	CONTRACT	keep	type annotation only; kept
scripts/check-stack.mjs	248	18	CONTRACT	keep	type annotation only; kept
scripts/check-stack.mjs	252	81	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-stack.mjs	258	18	CONTRACT	keep	type annotation only; kept
scripts/check-stack.mjs	273	18	CONTRACT	keep	type annotation only; kept
scripts/check-stack.mjs	278	18	CONTRACT	keep	type annotation only; kept
scripts/check-stack.mjs	281	1113	WHY	rewrite	why the two statuses are different claims, why the vocabulary is closed and who else owns it; the deleted entry and the dates go to the history document
scripts/check-stack.mjs	303	18	CONTRACT	keep	type annotation only; kept
scripts/check-stack.mjs	310	18	CONTRACT	keep	type annotation only; kept
scripts/check-stack.mjs	316	75	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-stack.mjs	335	537	NUMBER	rewrite	what an empty roster would do; the measurement and its date go to the history document
scripts/check-worker.mjs	1	1563	CONTRACT	rewrite	the boundary, why it exists and the shared failure mode; the audit's counts and the three defects go to the history document
scripts/check-worker.mjs	47	671	NUMBER	rewrite	the measurement rule, why tight, and who owns the tolerance; the restated percentage and its failing run go to the history document
scripts/check-worker.mjs	60	260	NUMBER	rewrite	the relationship every pair here has had; the dated readings go to the history document
scripts/check-worker.mjs	65	770	NUMBER	rewrite	what this catches that a file count cannot; the dated readings and the corrected pair go to the history document
scripts/check-worker.mjs	77	1026	NUMBER	rewrite	where the tolerance rule lives and why the first attempt went undetected locally; every count and date goes to the history document
scripts/check-worker.mjs	101	80	CONTRACT	keep	type annotation only; kept
scripts/check-worker.mjs	110	48	CONTRACT	keep	type annotation only; kept
scripts/check-worker.mjs	134	475	WHY	rewrite	why this scope floor is in the meta-gate
scripts/check-worker.mjs	151	1969	WHY	rewrite	what was observed, that the cause was not established, and why a contract rather than a better needle; the version, the banner lines and the refuted candidate go to the history document
scripts/check-worker.mjs	191	50	CONTRACT	keep	type annotation only; kept
scripts/check-worker.mjs	193	73	CONTRACT	keep	type annotation only; kept
scripts/check-worker.mjs	246	697	NUMBER	rewrite	what this floors and why slack is zero; the measurement and its date go to the history document
scripts/build-diagrams.mjs	1	1951	CONTRACT	rewrite	why build time, the gap it leaves, why the bytes are never gated and why two renders; the two engine errors and the ruling reference go to the history document
scripts/build-diagrams.mjs	57	311	CONTRACT	rewrite	why it is set explicitly
scripts/build-diagrams.mjs	66	81	CONTRACT	keep	why fixed; one line already
scripts/build-diagrams.mjs	69	692	WHY	rewrite	why a recorded limitation rather than a solved problem
scripts/build-diagrams.mjs	83	161	CONTRACT	keep	the parameters plus where the colours came from; already short
scripts/build-diagrams.mjs	90	129	CONTRACT	keep	why this theme; two lines already
scripts/build-diagrams.mjs	93	188	CONTRACT	keep	why the audit exists; already short
scripts/build-diagrams.mjs	97	309	WHY	rewrite	what a foreignObject does inside an img
scripts/build-diagrams.mjs	103	450	WHY	rewrite	why layout rather than taste; the measured widths go to the history document
scripts/build-diagrams.mjs	117	135	WHY	keep	what the mirrored row costs; two lines already
scripts/build-diagrams.mjs	124	707	WHY	rewrite	what an img does with no intrinsic width, and why a targeted rewrite
scripts/build-diagrams.mjs	160	960	CONTRACT	rewrite	the three reasons, the first of them measured
scripts/build-diagrams.mjs	195	70	CONTRACT	keep	type annotation only; kept
scripts/build-diagrams.mjs	197	34	CONTRACT	keep	type annotation only; kept
scripts/build-diagrams.mjs	203	124	CONTRACT	keep	why one asset; two lines already
scripts/build-diagrams.mjs	223	53	CONTRACT	keep	type annotation only; kept
scripts/build-diagrams.mjs	235	150	WHY	keep	why the launch is conditional; two lines already
scripts/build-diagrams.mjs	245	42	CONTRACT	keep	type annotation only; kept
scripts/build-diagrams.mjs	247	31	CONTRACT	keep	type annotation only; kept
scripts/build-diagrams.mjs	252	140	WHY	keep	why it is audited before it is written; two lines already
scripts/build-diagrams.mjs	274	244	WHY	rewrite	why a write path alone is not enough
scripts/build-diagrams.mjs	294	637	WHY	rewrite	what follows automatically and what cannot
scripts/lib/rss.mjs	1	2128	CONTRACT	rewrite	why a separate process, what is counted, what the metric is and that it fails soft; the five killed runs and the dates go to the history document
scripts/lib/rss.mjs	46	74	CONTRACT	keep	one platform; one line already
scripts/lib/rss.mjs	49	450	WHY	rewrite	the bare-name trap in the other direction
scripts/lib/rss.mjs	64	562	CONTRACT	rewrite	why the walk is in the sampler and why it appends
scripts/lib/rss.mjs	77	21	CONTRACT	keep	type annotation only; kept
scripts/lib/rss.mjs	78	21	CONTRACT	keep	type annotation only; kept
scripts/lib/rss.mjs	79	21	CONTRACT	keep	type annotation only; kept
scripts/lib/rss.mjs	116	247	CONTRACT	keep	the parameters; already short
scripts/lib/rss.mjs	136	452	WHY	rewrite	why the values are substituted; the silent no-op goes to the history document
scripts/lib/rss.mjs	148	277	WHY	rewrite	why not detached
scripts/lib/rss.mjs	166	69	CONTRACT	keep	one line already; kept
scripts/lib/rss.mjs	173	525	CONTRACT	rewrite	why null rather than zero
scripts/lib/rss.mjs	199	124	CONTRACT	keep	what the third field is; two lines already
scripts/lib/rss.mjs	211	69	CONTRACT	keep	one line already; kept
scripts/lib/rss.mjs	212	40	CONTRACT	keep	type annotation only; kept
scripts/lib/rss.mjs	216	1009	CONTRACT	rewrite	why the sampler is the oracle, and why pids not names; the measured browser count goes to the history document
scripts/lib/rss.mjs	259	1486	CONTRACT	rewrite	what a single sample misses, why a window and what the residual is; the killed run's figures go to the history document
scripts/lib/strip-comments.mjs	1	2704	CONTRACT	rewrite	the trap, the drift-in-strength argument, that the old boundary moved, why the weak forms stay and what is not this job; the six victims, the measurements and the dates go to the history document
scripts/lib/strip-comments.mjs	55	2449	CONTRACT	rewrite	why one pass, what it understands, the regex heuristic and the unterminated rule; both dated rewrites and the measured counts go to the history document
scripts/lib/strip-comments.mjs	109	80	CONTRACT	keep	what decides a slash; one line already
scripts/lib/strip-comments.mjs	126	72	CONTRACT	keep	what a string literal cannot do; one line already
scripts/lib/strip-comments.mjs	149	229	WHY	rewrite	why the newlines are kept
scripts/lib/strip-comments.mjs	159	64	CONTRACT	keep	what is copied whole; one line already
scripts/lib/strip-comments.mjs	170	123	CONTRACT	keep	why it falls through; two lines already
scripts/lib/strip-comments.mjs	189	59	CONTRACT	keep	what replaces a block comment; one line already
scripts/lib/strip-comments.mjs	199	245	WHY	rewrite	why the guard is gone
scripts/lib/strip-comments.mjs	218	476	CONTRACT	rewrite	what the option is for; the gate that learned it goes to the history document
scripts/lib/strip-comments.mjs	235	689	CONTRACT	rewrite	who needs it and why it is the same tokenizer
scripts/check-diagrams.mjs	1	1841	CONTRACT	rewrite	the boundary, what no other gate can catch and the three sections; the sibling-gate comparison and the plant instructions go to the history document
scripts/check-diagrams.mjs	60	23	CONTRACT	keep	type annotation only; kept
scripts/check-diagrams.mjs	63	48	CONTRACT	keep	type annotation only; kept
scripts/check-diagrams.mjs	69	74	CONTRACT	keep	what it asserts; one line already
scripts/check-diagrams.mjs	70	21	CONTRACT	keep	type annotation only; kept
scripts/check-diagrams.mjs	70	28	CONTRACT	keep	type annotation only; kept
scripts/check-diagrams.mjs	70	21	CONTRACT	keep	type annotation only; kept
scripts/check-diagrams.mjs	85	172	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-diagrams.mjs	89	210	WHY	rewrite	what the fail-closed rule would do otherwise; the ruling date goes to the history document
scripts/check-diagrams.mjs	94	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-diagrams.mjs	110	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-diagrams.mjs	121	78	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-diagrams.mjs	128	213	WHY	rewrite	what a line-ending-dependent key would do
scripts/check-diagrams.mjs	144	78	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-diagrams.mjs	152	18	CONTRACT	keep	type annotation only; kept
scripts/check-diagrams.mjs	157	18	CONTRACT	keep	type annotation only; kept
scripts/check-diagrams.mjs	159	227	CONTRACT	rewrite	which element carries the name and why no override
scripts/check-diagrams.mjs	165	18	CONTRACT	keep	type annotation only; kept
